video_id,video_title,channel_id,channel_title,publish_date,view_count,like_count,comment_count,duration,has_transcript,youtube_url,transcript_source
Es5IjHLC5UA,"人類首次赴""月球背面"" 郭正亮爆""嫦娥六號奔月""中國又狠踩美國忌諱 美國心情鬱卒疑神疑鬼",中天新聞,中天新聞,2024-05-03,61763,1700,213,,No,https://www.youtube.com/watch?v=Es5IjHLC5UA,
L3c1HTOOPbs,【每日必看】酸黃捷失憶症 徐巧芯:腦袋跟魚一樣記憶7秒｜民進黨緊咬徐巧芯不放? 葉元之:打到沒辦法打  20230101,中天新聞,中天新聞,2024-05-04,66030,1633,383,,No,https://www.youtube.com/watch?v=L3c1HTOOPbs,
o3mEgwgjfZE,"不忍了! 蔡正元點名""這些人""都是狗腿 主播急喊""我好替你擔心"" 郭正亮嘆中天已被雙標好幾年了",中天新聞,中天新聞,2024-05-04,90926,2735,132,,No,https://www.youtube.com/watch?v=o3mEgwgjfZE,
aItU2pDyiUg,大陸狂買黃金石油 美專家稱動機令人懷疑 蔡正元逆風喊話人民銀行:買太少太丟臉,中天新聞,中天新聞,2024-05-04,59584,2396,107,,No,https://www.youtube.com/watch?v=aItU2pDyiUg,
l6e2yklna-E,"中俄軍事空前合作美國嚇死 郭正亮爆普丁""一句話洩端倪"" 俄羅斯一進西太平洋 日本就不敢碰台海",中天新聞,中天新聞,2024-05-04,112170,3327,191,,No,https://www.youtube.com/watch?v=l6e2yklna-E,
8jauTI5l6hY,美援烏的精確導引武器遭癱瘓 蔡正元:俄無人機裝一神器破海馬斯 淘寶就買得到,中天新聞,中天新聞,2024-05-04,89143,3017,104,,No,https://www.youtube.com/watch?v=8jauTI5l6hY,
l4apt_MQEOY,聘林國慶任立法院榮譽顧問! 韓國瑜聘書一曝光李永萍驚呼:從沒見看過這樣的立法院長,中天新聞,中天新聞,2024-05-05,408917,10605,355,,No,https://www.youtube.com/watch?v=l4apt_MQEOY,
XixjBEFUB7w,"嫦娥六號開啟""月背之旅""!多國參與卻不見美國? 帥化民曝陸記仇""這件事""",中天新聞,中天新聞,2024-05-05,100854,2355,235,,No,https://www.youtube.com/watch?v=XixjBEFUB7w,
0L7uP7olnO8,"中美戰機南海纏鬥!對峙美軍""大黃蜂影片曝光 張延廷曝共軍殲-11""3大玄機""",中天新聞,中天新聞,2024-05-05,118049,2765,119,,No,https://www.youtube.com/watch?v=0L7uP7olnO8,
YkCAGbUt85Q,"【全程字幕】呸!現在的政府就是有問題啦! 廖老大""3事不服氣""直批假人權",中天新聞,中天新聞,2024-05-05,109875,1966,467,,No,https://www.youtube.com/watch?v=YkCAGbUt85Q,
5pnWYQ6_SnA,"【全程字幕】沈伯洋""舊事重提""! 館長瞬間炸鍋譙爆:丟臉!萬惡民進黨!",中天新聞,中天新聞,2024-05-05,77031,2952,240,,No,https://www.youtube.com/watch?v=5pnWYQ6_SnA,
HE5RjLMoaeg,【每日必看】習近平偕彭麗媛抵達法國奧利機場 時隔5年再度訪問 國是訪問 中法歐峰會 國宴 訪馬克宏第二故鄉行程細節,中天新聞,中天新聞,2024-05-05,67657,696,103,,No,https://www.youtube.com/watch?v=HE5RjLMoaeg,
5WloXrATPU8,"""這點""經過戰略計算! 郭正亮:馬克宏是老狐狸 但跟中國比他是小狐狸 習近平要小馬學學你戴爺爺",中天新聞,中天新聞,2024-05-05,131362,2713,113,,No,https://www.youtube.com/watch?v=5WloXrATPU8,
FZV54dILqoA,"國會改革大戰綠又玩""雙標""?羅智強舉一例狠打臉...猛轟怒嗆""閉嘴啦""",中天新聞,中天新聞,2024-05-06,71532,2191,208,,No,https://www.youtube.com/watch?v=FZV54dILqoA,
ZPqe9Ar4ct8,"又來亂!司委會柯建銘""頻插話"" 不忍了!傅崐萁霸氣喊""拆麥克風""",中天新聞,中天新聞,2024-05-06,111878,1625,316,,No,https://www.youtube.com/watch?v=ZPqe9Ar4ct8,
XJFQyvTZWBs,【全程字幕】一次打三個!憲法專業一一打臉柯建銘.吳思瑤.沈伯洋  吳宗憲霸氣回懟:給你們上一課!,中天新聞,中天新聞,2024-05-06,261738,5392,858,,No,https://www.youtube.com/watch?v=XJFQyvTZWBs,
ElgzaBO-n0w,料中老柯會失言?  郭正亮:柯建銘已經有點發瘋了!這個黨已經亂了套!,中天新聞,中天新聞,2024-05-06,162499,3861,364,,No,https://www.youtube.com/watch?v=ElgzaBO-n0w,
Kz_Oblq3rwM,"【全程字幕】花蓮強震是""老天有眼""?傅崐萁炸了:啃食人血饅頭 應該""逐出國會"" 藍黨團怒嗆:請辭總召.立委!全網炸鍋:要不要聽聽你到底在說什麼?",中天新聞,中天新聞,2024-05-06,57277,1447,262,,No,https://www.youtube.com/watch?v=Kz_Oblq3rwM,
yvYlSCit_Qc,花蓮地震老天有眼?血祭嗎?郭正亮一聽牙起來怒譙:「整個黨都在起乩」....瘋了嗎?慌了?｜熱搜發燒榜,中天新聞,中天新聞,2024-05-06,91451,3411,222,,No,https://www.youtube.com/watch?v=yvYlSCit_Qc,
0aSYh-pASgw,"【全程CC字幕】反對被抹黑!與馬克宏雙邊會談 習近平重申:中國""不是危機製造者""",中天新聞,中天新聞,2024-05-06,102485,2245,447,,No,https://www.youtube.com/watch?v=0aSYh-pASgw,
yPvT90PMkWw,"【每日必看】凱旋門香榭麗舍大道""搶拍習近平"" 周玉琴現場直擊法國高規格接待｜中法歐三方會談 郭正亮:習近平打""這張牌"" 20240507",中天新聞,中天新聞,2024-05-07,65912,2055,128,,No,https://www.youtube.com/watch?v=yPvT90PMkWw,
4Ns6botPGMA,【每日必看】吳釗燮今提告徐巧芯洩密! 謝龍介:自證作奸犯科｜監督打破砂鍋問到底 謝龍介批吳:把砂鍋藏起來 20240507,中天新聞,中天新聞,2024-05-07,58578,2475,303,,No,https://www.youtube.com/watch?v=4Ns6botPGMA,
ssLvObG_2qM,"柯建銘""老天有眼說""惹失言風波..謝龍介現身""還原立法院現場""!",中天新聞,中天新聞,2024-05-07,70574,1401,117,,No,https://www.youtube.com/watch?v=ssLvObG_2qM,
Xms0cL3a65s,【每日必看】陸第一夫人彭麗媛風度不凡 隨習近平訪法超搶鏡 20240507,中天新聞,中天新聞,2024-05-07,142602,1352,128,,No,https://www.youtube.com/watch?v=Xms0cL3a65s,
IzCTpvT3I-Y,"財政崩潰?美債危機""紅色警報""!蔡正元預言:goodbye USA! | 央行救出口?韓國""外匯重災""!蔡正元:未來堪慮",中天新聞,中天新聞,2024-05-07,149889,4518,223,,No,https://www.youtube.com/watch?v=IzCTpvT3I-Y,
I68V-YCiKDY,習近平結束國是訪問 離開法國前往塞爾維亞 | 全球線上,中天新聞,中天新聞,2024-05-07,88610,1508,264,,No,https://www.youtube.com/watch?v=I68V-YCiKDY,
zKkva7D5xB8,"【全程字幕】徐巧芯狠酸吳釗燮""記恨在心""告洩密 秀證據揭捷克外交部期刊3/26早已公開援烏專案細節 打臉外交部洩密說",中天新聞,中天新聞,2024-05-08,96209,5567,1283,,No,https://www.youtube.com/watch?v=zKkva7D5xB8,
4yUF-SdoNp4,別來這裡亂出草! 民進黨立委又失言!  嗆原民立委:人家頭目你白目 朝野協商又鬧哄哄吳宗憲1打4控場!,中天新聞,中天新聞,2024-05-08,249380,4005,1598,,No,https://www.youtube.com/watch?v=4yUF-SdoNp4,
66raL94pGBs,【全程字幕】告洩密翻車! 援烏細節捷克官方早公開 馬文君靈魂拷問外交部竟又扯對岸,中天新聞,中天新聞,2024-05-08,73237,2619,562,,No,https://www.youtube.com/watch?v=66raL94pGBs,
Mcj15asEtbg,【一刀不剪全程字幕】誰做賊喊抓賊?一句話回力鏢打臉柯建銘...羅智強回懟:這句名言我還給你啦,中天新聞,中天新聞,2024-05-08,58418,1612,183,,No,https://www.youtube.com/watch?v=Mcj15asEtbg,
3_ujC8WyFkc,"訪歐第二站!展鐵桿情誼  高規格!塞爾維亞以""21響禮炮""盛情迎接習近平  接受群眾歡呼",中天新聞,中天新聞,2024-05-08,269219,5319,655,,No,https://www.youtube.com/watch?v=3_ujC8WyFkc,
YFnr1DkmF_4,【全程CC字幕】鐵桿友誼! 中塞開創合作新局面! 習近平:我們是命運共同體,中天新聞,中天新聞,2024-05-08,70160,2622,168,,No,https://www.youtube.com/watch?v=YFnr1DkmF_4,
JqALbutK6no,塞爾維亞出動人海戰術迎接 習近平:很震撼,中天新聞,中天新聞,2024-05-08,287415,5695,892,,No,https://www.youtube.com/watch?v=JqALbutK6no,
sAUmqy8Wb1c,"彭麗媛連送3飛吻!謝寒冰讚:""落落大方很加分""",中天新聞,中天新聞,2024-05-08,148863,3898,261,,No,https://www.youtube.com/watch?v=sAUmqy8Wb1c,
YEOLNeU8SIY,"【每日必看】徐巧芯""反手殺""翻開陷阱卡 網驚:外交部大翻車｜徐巧芯曝捷克官媒""3月就揭露"" 外交部:非公布約本 20240509",中天新聞,中天新聞,2024-05-08,87724,2916,459,,No,https://www.youtube.com/watch?v=YEOLNeU8SIY,
kmNKCOAnr7A,"【每日必看】福建艦""這一點""太厲害了 前海軍艦長:美國一定想辦法偷｜陸山東號.海南艦「攤煎餅」180度急轉彎 蔡正元爆眉角 20240509",中天新聞,中天新聞,2024-05-09,139532,2451,290,,No,https://www.youtube.com/watch?v=kmNKCOAnr7A,
XVdJyhdw6lM,"【每日必看】徐巧芯牢獄災? 名嘴大爆走 ""綠反而救了她賠上驚人代價?"" 20240509",中天新聞,中天新聞,2024-05-09,59827,1437,165,,No,https://www.youtube.com/watch?v=XVdJyhdw6lM,
69T9JMSGEV8,"陳其邁""只想做政績""?高雄大林蒲遷村""惹議""!居民點名這些人""氣到飆粗話""!",中天新聞,中天新聞,2024-05-09,66440,1222,340,,No,https://www.youtube.com/watch?v=69T9JMSGEV8,
K4TF787EmqM,"歡迎您來家裡!匈牙利總理迎習近平雙方""暖握15秒"" 彭麗媛收到""見面禮""秒讚嘆 |全球線上",中天新聞,中天新聞,2024-05-09,145044,3114,166,,No,https://www.youtube.com/watch?v=K4TF787EmqM,
bRwcLza0rB0,控執行署追欠債保單比黑道還凶 謝龍介諷執行官超殺! 面帶笑容 狠話軟講,中天新聞,中天新聞,2024-05-09,96213,1625,157,,No,https://www.youtube.com/watch?v=bRwcLza0rB0,
6dvnoyL6qwI,"語重心長!韓國瑜立下""協商3新規"" 一波神操作讓民進黨團三長大亂陣腳",中天新聞,中天新聞,2024-05-09,503670,10364,1846,,No,https://www.youtube.com/watch?v=6dvnoyL6qwI,
6y4eTPlGHyk,辣個男人不忍了!!!柯建銘批院長擴權 韓國瑜:你講的有偏差...,中天新聞,中天新聞,2024-05-09,160621,3365,632,,No,https://www.youtube.com/watch?v=6y4eTPlGHyk,
FsWvMdhtebo,烏拉!! 俄羅斯勝利日普丁大閱兵 紅場戰吼悼陣亡將士震撼天地 |全球線上,中天新聞,中天新聞,2024-05-09,219791,4775,759,,No,https://www.youtube.com/watch?v=FsWvMdhtebo,
sTbFisLZtEM,"""又是他""?!朝野協商莊瑞雄""不知所云""?韓國瑜""一問""全場笑翻..",中天新聞,中天新聞,2024-05-09,152168,2903,445,,No,https://www.youtube.com/watch?v=sTbFisLZtEM,
xzM9Zn1Sa6U,"匈牙利最高軍禮迎接習近平 神秘翼騎兵對比彭麗媛白大衣""一剛一柔""兩大吸睛 ｜全球線上",中天新聞,中天新聞,2024-05-09,72044,1625,125,,No,https://www.youtube.com/watch?v=xzM9Zn1Sa6U,
PmscutJKTGA,"解讀歐爾班歡迎習近平""來家裡""有深意 介文汲:因為""我們祖先在亞洲"" 中國先進投資都在匈牙利 蔡正元辣評:巧妙的戰略選擇",中天新聞,中天新聞,2024-05-09,77844,2152,141,,No,https://www.youtube.com/watch?v=PmscutJKTGA,
ZzkFxmT8oAE,政黨協商又是柯建銘一直講一直講 韓國瑜怒刷兩波幽默,中天新聞,中天新聞,2024-05-10,280665,5458,867,,No,https://www.youtube.com/watch?v=ZzkFxmT8oAE,
IQikq3dcuqs,"【全程字幕】不忘慶祝護士節! 韓國瑜親赴立院醫護室送百合花 意外遇到""這狀況"" 韓國瑜出手化解尷尬",中天新聞,中天新聞,2024-05-10,164047,4427,195,,No,https://www.youtube.com/watch?v=IQikq3dcuqs,
-EJ_OtMyzew,怒!立陶宛逼代表處改名 我方:尊重?!介大使先知:早說過立陶宛是騙局,中天新聞,中天新聞,2024-05-10,98498,1615,532,,No,https://www.youtube.com/watch?v=-EJ_OtMyzew,
ND2sxza4jhA,"【每日必看】賴清德520就職""六都來一都"" 栗正傑:臉上無光｜賴就職黃偉哲出席.陳其邁缺席? 栗正傑揭內幕 20240511",中天新聞,中天新聞,2024-05-11,55814,1114,203,,No,https://www.youtube.com/watch?v=ND2sxza4jhA,
bcbb0mE0yDw,"""芯""生恨意才跟蹤 騷擾男身份曝! 徐巧芯:就是當初""選舉抹黑""的無良公關",中天新聞,中天新聞,2024-05-11,64093,2879,442,,No,https://www.youtube.com/watch?v=bcbb0mE0yDw,
DWa8BOKLkrM,"徐巧芯幫國民黨""擋子彈""?黃揚明籲藍""拿出戰力"" | 藍議員上綠媒""打徐巧芯""?黃揚明不忍了""叫戰""",中天新聞,中天新聞,2024-05-11,84413,2603,561,,No,https://www.youtube.com/watch?v=DWa8BOKLkrM,
C2WcRJKWdsg,悲傷母親節! 新北三重驚傳命案 家屬崩潰:這幾天有吵架,中天新聞,中天新聞,2024-05-11,128393,920,232,,No,https://www.youtube.com/watch?v=C2WcRJKWdsg,
ZrkOz3qkcsw,"日本搶先宣佈推出""6G設備"" 蔡正元突破盲點 顯然日本""遙遙沒有領先""｜陸秘密研發""翼陣合一衛星"" 栗正傑驚呼:簡直不敢想像",中天新聞,中天新聞,2024-05-11,78984,2420,102,,No,https://www.youtube.com/watch?v=ZrkOz3qkcsw,
5w3gKjsGrBY,"【每日必看】抓到了!祖孫三代滅門 女婿台中落網畫面曝｜3死案涉重嫌!女婿逃台中 不忘帶著""博美犬"" 20240512",中天新聞,中天新聞,2024-05-12,75259,804,165,,No,https://www.youtube.com/watch?v=5w3gKjsGrBY,
W67kq602yxk,"【全程字幕】狗在人在! 三重命案專案小組""鷹眼神探""還原過程 兇嫌女婿愛犬成關鍵 繃緊神經成功逮人 警察:在母親節還受害家屬一個交代",中天新聞,中天新聞,2024-05-12,78944,509,120,,No,https://www.youtube.com/watch?v=W67kq602yxk,
lJZF4BIMqOA,"藍議員訴苦綠媒""背刺芯""? 徐巧芯不忍全說了..",中天新聞,中天新聞,2024-05-12,55623,2170,322,,No,https://www.youtube.com/watch?v=lJZF4BIMqOA,
l1ctu3080NY,【全程字幕】雙手上銬抱狗到案? 高大成拆穿凶嫌故佈疑陣:不是因為外遇!他頭殼有問題!,中天新聞,中天新聞,2024-05-12,82314,633,112,,No,https://www.youtube.com/watch?v=l1ctu3080NY,
2oXYYQh5iBs,"死者一家背景神秘! 疑無業卻住""月租4萬""高級社區 鄰:3歲童臉上常有瘀青",中天新聞,中天新聞,2024-05-12,211904,935,314,,No,https://www.youtube.com/watch?v=2oXYYQh5iBs,
1XElfymtp48,"【每日必看】驚世女婿戴綠帽狠滅門 ""殺妻再殺嬤孫""逃亡落網 20240512",中天新聞,中天新聞,2024-05-12,208537,534,238,,No,https://www.youtube.com/watch?v=1XElfymtp48,
U8G67n07Qd4,郭正亮去北京看見這個 美國製造業節節敗退,中天新聞,中天新聞,2024-05-12,152350,3638,159,,No,https://www.youtube.com/watch?v=U8G67n07Qd4,
aCRfVVgy2X4,滿血歸來! 普丁勝利日大秀肌肉 烏克蘭亡國日來臨? 郭正亮不寒而慄:我心裡有個直覺...,中天新聞,中天新聞,2024-05-12,169753,5019,214,,No,https://www.youtube.com/watch?v=aCRfVVgy2X4,
uURXvgRWBiQ,政黨協商民進黨又來亂?! 第四人鍾佳濱發言遭制止 柯建銘竟對韓國瑜語帶威脅?!,中天新聞,中天新聞,2024-05-13,335868,6926,1155,,No,https://www.youtube.com/watch?v=uURXvgRWBiQ,
By0DU0mAEI8,"朝野協商""超過2小時沒結論""..民進黨""頻跳針""!動怒?韓國瑜打斷柯建銘""喊卡休息""掉頭就走",中天新聞,中天新聞,2024-05-13,78119,1935,372,,No,https://www.youtube.com/watch?v=By0DU0mAEI8,
QStP3QWN-Bs,"俄6線進攻哈爾科夫!澤倫急喊""前線告急""!郭正亮直言:""烏軍恐潰散"" | 謝寒冰:烏士氣崩了!",中天新聞,中天新聞,2024-05-13,65027,1277,107,,No,https://www.youtube.com/watch?v=QStP3QWN-Bs,
b8dO0-TmrMQ,【全程字幕】三讀通過!終於完成30年心願 高金素梅:謝謝韓院長 喊話柯建銘盼成全,中天新聞,中天新聞,2024-05-14,554820,12615,628,,No,https://www.youtube.com/watch?v=b8dO0-TmrMQ,
IGEu6ud3EKA,"【全程字幕】""巧芯免驚!老大挺妳!"" 社會老大霸氣聲援! 正告綠媒側翼:別太超過!",中天新聞,中天新聞,2024-05-14,196645,8665,567,,No,https://www.youtube.com/watch?v=IGEu6ud3EKA,
cx5m7ZGMFQk,"""換位置換腦袋?""傅崐萁""一段話""不客氣打臉民進黨 柯建銘狂跳針 韓國瑜出招回懟 全場安靜!",中天新聞,中天新聞,2024-05-14,94004,1634,163,,No,https://www.youtube.com/watch?v=cx5m7ZGMFQk,
3wGfwvcioE4,拍到了!央視露出重磅軍事畫面 賴岳謙:解放軍能決定戰爭輸贏,中天新聞,中天新聞,2024-05-14,104994,2610,112,,No,https://www.youtube.com/watch?v=3wGfwvcioE4,
ouVRwul-hLg,"""小孩都是她帶大""乾媽悲痛現身殯儀館 哭譙""渣媽害死兩娃""",中天新聞,中天新聞,2024-05-15,61518,288,135,,No,https://www.youtube.com/watch?v=ouVRwul-hLg,
bt7PzqTKSL0,"【全程CC字幕】""國會老娘""大戰""外交林北"" 徐巧芯變裝魔法師送""蜜餞""當贈禮...狠酸吳釗燮:我不想多認一個爸...",中天新聞,中天新聞,2024-05-15,135994,5284,955,,No,https://www.youtube.com/watch?v=bt7PzqTKSL0,
mWAT-FC7sz8,"【一刀不剪全程CC字幕】""告我藐視國會""不認羞辱立委? 吳釗燮又開啟""跳針模式""  羅智強""一句話嗆爆"":這不是影射什麼是影射?",中天新聞,中天新聞,2024-05-15,103094,2470,310,,No,https://www.youtube.com/watch?v=mWAT-FC7sz8,
wuSI3y3_q7Y,"【全程CC字幕】陳水扁案""互踢皮球""? 謝龍介爆氣""拍桌""怒喊""卡""! 再爆法務部曾研議""特赦"" 揭賴清德.蔡英文""大陰謀""轟:裝肖欸",中天新聞,中天新聞,2024-05-15,94071,2328,270,,No,https://www.youtube.com/watch?v=wuSI3y3_q7Y,
oqMFmnzMgSE,"提""關麥消音""避擾議會!綠質疑""針對""... 羅智強認了:點名柯建銘!我就是受不他""心海羅盤""啦  一句話回懟""酸爆""",中天新聞,中天新聞,2024-05-15,80862,1233,281,,No,https://www.youtube.com/watch?v=oqMFmnzMgSE,
tLNFvQNRLiY,"【一刀不剪】為「消音門」藍綠爆吵18分鐘...吳思瑤控""被略過""轟主持不公....吵不停!吳宗憲震怒一句話回懟:沒人甩我啊 比國小班會還不如",中天新聞,中天新聞,2024-05-15,64122,1133,396,,No,https://www.youtube.com/watch?v=tLNFvQNRLiY,
pWxYAyIqoFo,"陸懲劉寶傑等""5名嘴""! 謝寒冰.蔡正元曝""背後動機""",中天新聞,中天新聞,2024-05-15,387851,10843,1844,,No,https://www.youtube.com/watch?v=pWxYAyIqoFo,
oXbpGG2sN0w,"徐巧芯出招""考倒吳林北""?郭正亮曝""抓到綠貓膩""! | 外交部惹了""最可怕的人""?郭正亮預言:""會撤案""",中天新聞,中天新聞,2024-05-15,73647,2415,138,,No,https://www.youtube.com/watch?v=oXbpGG2sN0w,
zuxa6xwGDPk,"【全程字幕】吳釗燮""林北說""被猛K...王鴻薇4字嗆問魔法部長氣噗噗又跳針｜林飛帆進國安會敢不敢背書掛保證?! ""準長官""吳釗燮繞一大圈才鬆口",中天新聞,中天新聞,2024-05-15,67440,1729,266,,No,https://www.youtube.com/watch?v=zuxa6xwGDPk,
fJSb44miugA,"【全程字幕】TOYZ入監倒數撂話絕不放過""他""! 超哥""回敬4字"":我等你啦!",中天新聞,中天新聞,2024-05-15,99060,535,330,,No,https://www.youtube.com/watch?v=fJSb44miugA,
UChBOnvUGIo,"【全程字幕】小擦撞被求償6600萬原因曝光! 超哥見""他""秒消音 受訪4度說不出話來!",中天新聞,中天新聞,2024-05-15,363364,1595,1039,,No,https://www.youtube.com/watch?v=UChBOnvUGIo,
5EExw8kl94I,"台灣""5名嘴""遭陸嚴懲列入黑名單  用意曝光!郭正亮一看認了嚇一跳.....預言""驚人下場""",中天新聞,中天新聞,2024-05-15,97901,2556,494,,No,https://www.youtube.com/watch?v=5EExw8kl94I,
1lcgws-HhAo,"【每日必看】逆轉! 狠母殺童""疑閨密幫餵毒"" 房間留母親節卡片 20240515",中天新聞,中天新聞,2024-05-15,81034,301,110,,No,https://www.youtube.com/watch?v=1lcgws-HhAo,
xnn_MucQthE,大陸懲戒5名嘴 蔡正元驚爆他們真實感受,中天新聞,中天新聞,2024-05-15,65476,1463,393,,No,https://www.youtube.com/watch?v=xnn_MucQthE,
FA-VdHVeFJw,"普丁抵北京進行旋風式訪問  最新任期首度出訪｜行前受訪稱陸為""可靠朋友"" 普丁:俄中關係達最高水準｜【全球現場】 202340516  @全球大視野Global_Vision",中天新聞,中天新聞,2024-05-15,132678,3120,304,,No,https://www.youtube.com/watch?v=FA-VdHVeFJw,
6uN189IfDfM,【每日必看】5名嘴被國台辦點名懲戒後 蔡正元看到他們真實一面｜為何遭陸懲戒？王義川、于北辰、黃世聰等講過這些話 20240516,中天新聞,中天新聞,2024-05-16,289611,5513,1034,,No,https://www.youtube.com/watch?v=6uN189IfDfM,
0zDbPoAwSVA,"【全程字幕】被韓國瑜激到! 自家人嗆""市政2266螺絲掉滿地"" 陳其邁走心變臉當場發作!",中天新聞,中天新聞,2024-05-16,482496,8616,1424,,No,https://www.youtube.com/watch?v=0zDbPoAwSVA,
VYzVHBhCf7k,親自站在人民大會堂外等老友! 習近平超高規格紅毯禮遇迎普丁 |全球線上,中天新聞,中天新聞,2024-05-16,2209905,20497,2449,,No,https://www.youtube.com/watch?v=VYzVHBhCf7k,
d4R5VlPZ6HE,"陸對劉寶傑等5人""開刀""?郭正亮爆:""恐刑事追究""!",中天新聞,中天新聞,2024-05-16,268375,7013,1138,,No,https://www.youtube.com/watch?v=d4R5VlPZ6HE,
sSfb4jr1nYw,"民進黨政黨協商""撂兄弟"" 柯總召又亂按麥克風 惹火韓國瑜｜熱搜發燒榜",中天新聞,中天新聞,2024-05-16,302884,4905,750,,No,https://www.youtube.com/watch?v=sSfb4jr1nYw,
rRXG8eBpUts,"韓國瑜喊休息""繼續罵""?!邱議瑩酸嗆""傅氏王朝韓小弟"" 傅崐萁""怒摔手機""霸氣反擊:""潑婦罵街""!｜熱搜發燒榜",中天新聞,中天新聞,2024-05-16,159892,2739,1099,,No,https://www.youtube.com/watch?v=rRXG8eBpUts,
yWY0Qphm-2E,"【全程字幕】積土為山積水為海! 習近平指中俄新關係得益""5個堅持"" 習普簽署中俄聯合聲明 |全球線上",中天新聞,中天新聞,2024-05-16,166631,2560,199,,No,https://www.youtube.com/watch?v=yWY0Qphm-2E,
OfsmbAOYEmQ,柯建銘藉機發作與傅崐萁對罵 韓國瑜識破巧妙化解｜柯建銘恐嚇不排除爆衝突 傅崐萁:可恥!,中天新聞,中天新聞,2024-05-16,94355,2082,310,,No,https://www.youtube.com/watch?v=OfsmbAOYEmQ,
CLJkDMVIeCw,"菲百船""闖黃岩島""嚇壞!龜縮60浬外..張延廷一語道破""真實目的""! | 陸黃岩島""三防線封鎖""!張延廷:螞蟻雄兵遇上大象",中天新聞,中天新聞,2024-05-16,85823,1942,100,,No,https://www.youtube.com/watch?v=CLJkDMVIeCw,
MjhVed86o3g,介大使驚爆 美下旨不准特赦阿扁? 從上到下全得罪 他曾飆罵陳水扁三字經,中天新聞,中天新聞,2024-05-16,184688,4091,312,,No,https://www.youtube.com/watch?v=MjhVed86o3g,
Fm2uwj9ouu8,"綠委爆衝 謝龍介霸氣喊""這裡我管的"" 單挑鍾佳濱釘孤枝 藍綠議場大戰 場面失控",中天新聞,中天新聞,2024-05-17,81635,1963,627,,No,https://www.youtube.com/watch?v=Fm2uwj9ouu8,
yGiaRNBIhX8,"立法院上演""全武行""爆激烈衝突!韓國瑜一下車""最新回應曝光""..",中天新聞,中天新聞,2024-05-17,186943,3447,595,,No,https://www.youtube.com/watch?v=yGiaRNBIhX8,
E_Mx8iNha20,超扯畫面曝! 陳菁徽挺身護韓國瑜 遭鍾佳濱從桌上飛撲擒抱兩度重摔,中天新聞,中天新聞,2024-05-17,94271,1384,871,,No,https://www.youtube.com/watch?v=E_Mx8iNha20,
7K2zj1E8LfY,"【全程CC字幕】護韓國瑜遭鍾佳濱""重摔""傷勢曝光!陳菁徽哽咽""曝心情"":我只想保護韓院長..",中天新聞,中天新聞,2024-05-17,72110,2050,404,,No,https://www.youtube.com/watch?v=7K2zj1E8LfY,
H9mLiIcJTrk,【全程字幕】強烈要求韓院長主持公道!  高金: 鍾佳濱竟然抓陳菁徽這個地方 對女性太污辱,中天新聞,中天新聞,2024-05-17,450384,13458,2522,,No,https://www.youtube.com/watch?v=H9mLiIcJTrk,
JAj4zHksQb4,"【全程字幕】綠營怒控暴力黨! 陳玉珍秀""被民進黨壓在地上打""影片 反嗆:你們才是始作俑者",中天新聞,中天新聞,2024-05-17,109449,2289,1001,,No,https://www.youtube.com/watch?v=JAj4zHksQb4,
0UXiiw43uQI,攻擊秘書長! 郭國文硬搶周萬來手中提案爆拉扯  韓國瑜臉色鐵青急上前關心,中天新聞,中天新聞,2024-05-17,59644,1074,478,,No,https://www.youtube.com/watch?v=0UXiiw43uQI,
TV5NEpeMv28,"【全程字幕】喊聲姐攀關係?吳思瑤協商踢到大鐵板 黃珊珊看穿藉口犀利打臉直呼很奇怪 一旁的""他""忍不住笑出來",中天新聞,中天新聞,2024-05-17,384698,5950,1496,,No,https://www.youtube.com/watch?v=TV5NEpeMv28,
YExQeYPFGXo,不打你打誰?! 徐巧芯還原議場推擠: 國民黨提早兩天來議場排隊 民進黨一來就想插隊,中天新聞,中天新聞,2024-05-17,62945,1676,444,,No,https://www.youtube.com/watch?v=YExQeYPFGXo,
l0hB_awmnqQ,"不要拉我!!! 陳玉珍大戰黃捷""她""失控暴吼 ""郭國文攻擊秘書長""史上最惡劣!",中天新聞,中天新聞,2024-05-17,59796,1250,373,,No,https://www.youtube.com/watch?v=l0hB_awmnqQ,
PlD8oFjubjM,砲轟郭國文竟把70幾歲的周萬來按在椅子上 高金:真的太過分了,中天新聞,中天新聞,2024-05-17,68313,2230,466,,No,https://www.youtube.com/watch?v=PlD8oFjubjM,
zJ9KMCjUnkk,門都擠歪了!衣服也扯掉! 韓國瑜終於重返主席台爆熱烈掌聲,中天新聞,中天新聞,2024-05-17,98947,1989,352,,No,https://www.youtube.com/watch?v=zJ9KMCjUnkk,
DvDQDAhJTDU,立委送醫!民進黨暴力阻擋議事 藍綠爆發今日最激烈衝突,中天新聞,中天新聞,2024-05-17,93174,1903,912,,No,https://www.youtube.com/watch?v=DvDQDAhJTDU,
EQHxRqEdGEA,【每日必看】普丁讓了 圖們江亮了｜中俄共識 開發黑瞎子島、打通北極航道 20240517｜辣晚報,中天新聞,中天新聞,2024-05-17,87622,2276,195,,No,https://www.youtube.com/watch?v=EQHxRqEdGEA,
MZHYjZK_kDM,民進黨強硬攻占主席台導致多人掛彩 藍委吳宗憲也送醫,中天新聞,中天新聞,2024-05-17,63012,1449,418,,No,https://www.youtube.com/watch?v=MZHYjZK_kDM,
